RowID,Exp,Time[day],Z:FeedStart,Z:FeedEnd,Z:FeedRateGlc,Z:FeedRateGln,Z:phStart,Z:phEnd,Z:phShift,Z:tempStart,Z:tempEnd,Z:tempShift,Z:Stir,Z:DO,Z:ExpDuration,W:temp,W:pH,W:FeedGlc,W:FeedGln,X:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:Lysed
496,Exp 50,13,,,,,,,,,,,,,,36.66666667,6.308080808,0,0,38.59600613,5.141414976,0,4.412988809,3.285943857,0.217167756
497,Exp 50,14,,,,,,,,,,,,,,36.66666667,6.308080808,0,0,36.00581924,1.221952323,0.0287025,4.511816866,2.609805375,0.306809671
498,Exp 51,0,2,11,3.191919192,6.191919192,6.636363636,6.176767677,9,36.77777778,35.15151515,14,226.2626263,39.84848485,10,36.77777778,6.636363636,0,0,1.483786999,1.970659097,4.793423873,0.1,0.1,0
499,Exp 51,1,,,,,,,,,,,,,,36.77777778,6.636363636,0,0,3.161153346,0.911407787,2.764909834,0.405061148,0.960804924,0
500,Exp 51,2,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,5.398996153,0.154739438,0.22898152,0.437887842,2.299467884,0
501,Exp 51,3,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,8.671330611,2.114360105,2.440518452,0.76840706,3.673105128,0.013141958
502,Exp 51,4,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,13.35998673,2.558375672,2.797180221,1.34945671,4.342392891,0.001250615
503,Exp 51,5,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,19.04873669,2.521435474,1.261207415,1.974678812,3.792632432,0.021156941
504,Exp 51,6,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,24.01839287,2.173295066,0,2.462904288,3.601918117,0.029672858
505,Exp 51,7,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,29.76722623,2.172240826,0,2.711987936,3.03946031,0.038065672
506,Exp 51,8,,,,,,,,,,,,,,36.77777778,6.636363636,3.191919192,6.191919192,32.30585731,0.021422658,0,3.073900667,1.701384142,0.061866604
507,Exp 51,9,,,,,,,,,,,,,,36.77777778,6.176767677,3.191919192,6.191919192,34.53561792,0,0.076573599,3.570861451,1.577861453,0.111201956
508,Exp 51,10,,,,,,,,,,,,,,36.77777778,6.176767677,3.191919192,6.191919192,37.07307499,0,0.110212769,3.646685759,1.468909436,0.184032283
509,Exp 52,0,1,12,5.858585859,7.545454545,7,6.439393939,13,37.74747475,36.78787879,6,244.4444444,77.22222222,9,37.74747475,7,0,0,1.454809425,3.911094934,4.927171289,0.1,0.1,0
510,Exp 52,1,,,,,,,,,,,,,,37.74747475,7,5.858585859,7.545454545,2.900532915,3.814811413,3.023880552,0.33373286,1.135267416,0.00511946
511,Exp 52,2,,,,,,,,,,,,,,37.74747475,7,5.858585859,7.545454545,5.195825467,8.514035752,7.673945767,0.543932109,2.777635849,0
512,Exp 52,3,,,,,,,,,,,,,,37.74747475,7,5.858585859,7.545454545,8.134990646,12.49766279,11.48367755,1.357626217,4.127482663,0
513,Exp 52,4,,,,,,,,,,,,,,37.74747475,7,5.858585859,7.545454545,10.81618629,15.17265109,14.75981793,1.998233473,5.877855572,0.011143379
514,Exp 52,5,,,,,,,,,,,,,,37.74747475,7,5.858585859,7.545454545,13.62937832,19.94249847,17.08519452,2.665772969,6.479418997,0.015196529
515,Exp 52,6,,,,,,,,,,,,,,36.78787879,7,5.858585859,7.545454545,15.4200942,24.4256084,19.22444316,3.573477983,6.689563494,0.024178626
516,Exp 52,7,,,,,,,,,,,,,,36.78787879,7,5.858585859,7.545454545,18.35813436,25.74478715,19.52804458,4.481679549,7.165360158,0.069249237
517,Exp 52,8,,,,,,,,,,,,,,36.78787879,7,5.858585859,7.545454545,20.32188764,27.44180167,18.91544971,5.365711345,8.078130832,0.101097329
518,Exp 52,9,,,,,,,,,,,,,,36.78787879,7,5.858585859,7.545454545,21.91582117,31.83398973,18.97228992,6.304292672,7.8799523,0.181597266
519,Exp 53,0,1,10,2.949494949,7.626262626,6.929292929,6.116161616,7,37.80808081,36.84848485,8,151.5151515,66.61616162,9,37.80808081,6.929292929,0,0,1.753213188,2.478725873,4.847359446,0.1,0.1,0
520,Exp 53,1,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,3.049025633,2.968050531,3.423711203,0.294770999,1.529160414,0.005317369
521,Exp 53,2,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,4.50863792,3.978555836,8.572031014,0.636136146,2.552026726,0
522,Exp 53,3,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,6.712116744,5.932633366,13.23267116,1.132124069,2.961666977,0
523,Exp 53,4,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,8.353984278,6.653044695,17.70872681,1.755227324,4.790941057,0.013104623
524,Exp 53,5,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,9.63565619,8.310737272,21.63929135,2.805743617,4.615412403,0
525,Exp 53,6,,,,,,,,,,,,,,37.80808081,6.929292929,2.949494949,7.626262626,10.40936625,10.29555189,26.86892173,3.689978802,4.712922373,1.85383E-05
526,Exp 53,7,,,,,,,,,,,,,,37.80808081,6.116161616,2.949494949,7.626262626,10.85815692,11.98641662,29.61869822,4.60263728,5.654041334,0.016886671
527,Exp 53,8,,,,,,,,,,,,,,36.84848485,6.116161616,2.949494949,7.626262626,7.686034278,13.61222285,35.73046294,5.454688292,4.857837293,0.093161814
528,Exp 53,9,,,,,,,,,,,,,,36.84848485,6.116161616,2.949494949,7.626262626,4.870311707,17.14361183,39.69363247,6.904774351,4.619160754,0.132206653
529,Exp 54,0,2,10,3.676767677,6.515151515,6.96969697,6.641414141,7,36.05050505,36.96969697,9,174.7474747,58.03030303,9,36.05050505,6.96969697,0,0,1.303428325,5.822271393,5.651644018,0.1,0.1,0
530,Exp 54,1,,,,,,,,,,,,,,36.05050505,6.96969697,0,0,4.239257846,4.41042541,2.366856567,0.353076562,2.384132934,0.004454788
531,Exp 54,2,,,,,,,,,,,,,,36.05050505,6.96969697,3.676767677,6.515151515,6.314275965,2.719620247,0.021674369,0.448487663,3.090831878,0.00868297
532,Exp 54,3,,,,,,,,,,,,,,36.05050505,6.96969697,3.676767677,6.515151515,11.92610102,4.655403536,0.119731602,1.040926852,4.664813378,0
533,Exp 54,4,,,,,,,,,,,,,,36.05050505,6.96969697,3.676767677,6.515151515,16.97373696,4.866290858,0.068283256,1.507986748,3.978016228,0
534,Exp 54,5,,,,,,,,,,,,,,36.05050505,6.96969697,3.676767677,6.515151515,22.23847406,5.813159889,0,1.88630842,3.746285903,0.002496867
535,Exp 54,6,,,,,,,,,,,,,,36.05050505,6.96969697,3.676767677,6.515151515,26.87198984,5.893418869,0,2.209634263,2.776579939,0.017889488
536,Exp 54,7,,,,,,,,,,,,,,36.05050505,6.641414141,3.676767677,6.515151515,31.12615996,4.405933733,0.19231023,2.670746234,3.585627459,0.034376228
537,Exp 54,8,,,,,,,,,,,,,,36.05050505,6.641414141,3.676767677,6.515151515,35.17087288,2.676942327,0,2.917236668,2.41919594,0.051192233
538,Exp 54,9,,,,,,,,,,,,,,36.96969697,6.641414141,3.676767677,6.515151515,38.70277565,1.419648389,0.153357639,3.518906099,2.119087469,0.050455292
539,Exp 55,0,2,11,2.98989899,7.404040404,6.888888889,6.277777778,12,36.71717172,36.04040404,13,160.6060606,60.05050505,8,36.71717172,6.888888889,0,0,1.597527988,6.614243493,3.948065464,0.1,0.1,0
540,Exp 55,1,,,,,,,,,,,,,,36.71717172,6.888888889,0,0,3.857158627,6.036196756,1.215872281,0.396397555,1.338060992,0
541,Exp 55,2,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,4.966539093,5.306319538,0,0.380879177,2.717364007,0
542,Exp 55,3,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,9.407785404,5.807411015,2.418755901,0.829748129,4.682200084,0
543,Exp 55,4,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,14.67317922,6.476943838,2.769704769,1.329785908,5.12788536,0.012685843
544,Exp 55,5,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,21.31321437,5.302154395,0.632622958,2.122369637,5.127960461,0
545,Exp 55,6,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,27.68819114,4.826110405,0,2.426262956,2.870665948,0.00478088
546,Exp 55,7,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,32.53750977,2.975234326,0,3.034306338,2.911698183,0.04099831
547,Exp 55,8,,,,,,,,,,,,,,36.71717172,6.888888889,2.98989899,7.404040404,36.54225432,0.22550026,0.011087753,3.494178094,2.271234332,0.061720057
548,Exp 56,0,1,13,4.323232323,7.444444444,6.686868687,6.065656566,10,37.36363636,36.2020202,11,167.6767677,33.78787879,8,37.36363636,6.686868687,0,0,0.723993433,2.940446459,5.688579904,0.1,0.1,0
549,Exp 56,1,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,1.252855265,2.373802671,5.04152912,0.392625555,0.833561885,0.003787267
550,Exp 56,2,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,2.075643826,6.603841573,10.68437981,0.694171524,1.472875901,0
551,Exp 56,3,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,3.05839366,10.14224972,17.04435838,1.045529429,2.469016515,0
552,Exp 56,4,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,4.231856609,13.90728127,21.74956154,1.999517813,3.530381678,0.003371216
553,Exp 56,5,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,5.198980103,16.20801222,27.96723505,2.581932895,4.426608499,0.003991869
554,Exp 56,6,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,5.076439085,21.55951449,32.37309911,3.47085756,5.140815559,0.022682818
555,Exp 56,7,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,4.491158475,24.71056468,35.79154581,4.765814852,5.69203406,0.015334469
556,Exp 56,8,,,,,,,,,,,,,,37.36363636,6.686868687,4.323232323,7.444444444,3.203724362,27.75013957,43.17033739,5.965458039,5.070040028,0.063747314
557,Exp 57,0,2,13,5.494949495,6.616161616,7.292929293,6.833333333,9,36.75757576,35.45454545,10,243.4343434,40.35353535,7,36.75757576,7.292929293,0,0,0.477947673,4.515537844,5.515970142,0.1,0.1,0
558,Exp 57,1,,,,,,,,,,,,,,36.75757576,7.292929293,0,0,1.473005469,4.419075676,4.27453179,0.373381096,0.273282383,0.011635618
559,Exp 57,2,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,3.494961902,3.368777165,1.843675393,0.566047915,2.046019143,0.006518456
560,Exp 57,3,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,6.542489151,7.583825306,4.774708199,1.037786804,4.038588189,0
561,Exp 57,4,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,11.13196831,10.82500835,5.828231168,1.507270516,5.857659595,0.005700255
562,Exp 57,5,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,16.18338024,13.78583099,5.114088164,1.964751254,6.243478466,0.011334946
563,Exp 57,6,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,21.773126,15.71285486,2.528701254,2.587369983,6.430506632,0.00663264
564,Exp 57,7,,,,,,,,,,,,,,36.75757576,7.292929293,5.494949495,6.616161616,27.98258437,16.26247727,0.045984327,3.444307756,6.187953492,0.042066235
565,Exp 58,0,2,9,5.898989899,7.101010101,7.080808081,6.075757576,10,37.60606061,36.14141414,13,176.7676768,57.02020202,7,37.60606061,7.080808081,0,0,0.71084806,2.08218146,4.714313632,0.1,0.1,0
566,Exp 58,1,,,,,,,,,,,,,,37.60606061,7.080808081,0,0,1.536562669,1.35600101,3.882599445,0.326724359,0.881154115,0.008983678
567,Exp 58,2,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,2.895125115,1.273129341,2.157953187,0.510567477,1.414822139,0.001008183
568,Exp 58,3,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,4.906688559,5.592622347,6.643389464,0.692038267,2.772683215,0.000926794
569,Exp 58,4,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,7.532129215,11.0504367,9.727209129,1.198384382,4.414812744,0.001599148
570,Exp 58,5,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,10.7150582,14.2468111,12.69848442,1.909443491,5.468527724,0.008284825
571,Exp 58,6,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,12.76948108,17.71149149,15.22436306,2.551782199,6.04296223,0.004481214
572,Exp 58,7,,,,,,,,,,,,,,37.60606061,7.080808081,5.898989899,7.101010101,14.32073068,22.13178853,17.49522372,3.226409844,6.833536189,0.034326702
573,Exp 59,0,2,12,4,6.575757576,6.95959596,6.671717172,14,37.42424242,35.29292929,13,213.1313131,65.60606061,7,37.42424242,6.95959596,0,0,1.258073103,3.538626524,5.7072332,0.1,0.1,0
574,Exp 59,1,,,,,,,,,,,,,,37.42424242,6.95959596,0,0,2.956969855,2.144737408,3.536574283,0.497399844,0.517059334,0
575,Exp 59,2,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,5.974140198,1.173438897,0.44132369,0.575994925,2.207011783,0.015671995
576,Exp 59,3,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,10.0709582,4.023568012,1.865410016,0.924480208,3.975949092,0
577,Exp 59,4,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,15.49080037,6.399410155,1.736935993,1.244147187,5.049531874,0.021767328
578,Exp 59,5,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,20.71848409,4.691481759,0.170205724,1.979165695,5.146207146,0.004563177
579,Exp 59,6,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,25.11099703,5.192857537,0.005995456,2.518915003,3.83271861,0.029263578
580,Exp 59,7,,,,,,,,,,,,,,37.42424242,6.95959596,4,6.575757576,30.32156785,5.071293207,0.146241213,2.728870636,3.314884062,0.048707898
581,Exp 60,0,2,10,3.95959596,6.555555556,7.181818182,6.954545455,10,37.18181818,36.50505051,6,183.8383838,49.44444444,14,37.18181818,7.181818182,0,0,1.402399811,2.852515131,5.717036749,0.1,0.1,0
582,Exp 60,1,,,,,,,,,,,,,,37.18181818,7.181818182,0,0,3.467495067,1.854179259,3.220500417,0.449410243,1.595621626,0.00737895
583,Exp 60,2,,,,,,,,,,,,,,37.18181818,7.181818182,3.95959596,6.555555556,6.233245677,0.58496313,0.050750194,0.662579449,2.279481085,0
584,Exp 60,3,,,,,,,,,,,,,,37.18181818,7.181818182,3.95959596,6.555555556,10.86435438,0.978397217,1.010925896,1.131625332,3.726378459,0
585,Exp 60,4,,,,,,,,,,,,,,37.18181818,7.181818182,3.95959596,6.555555556,16.50687575,2.230062433,0.03974973,1.491384017,4.086886795,0
586,Exp 60,5,,,,,,,,,,,,,,37.18181818,7.181818182,3.95959596,6.555555556,21.25758939,4.007604251,0.19723224,2.007287625,3.325034038,0.015249739
587,Exp 60,6,,,,,,,,,,,,,,36.50505051,7.181818182,3.95959596,6.555555556,26.41766999,3.52474679,0,2.205669378,3.134743874,0.00518084
588,Exp 60,7,,,,,,,,,,,,,,36.50505051,7.181818182,3.95959596,6.555555556,31.343209,2.589056854,0,2.809711014,3.354750789,0.019533617
589,Exp 60,8,,,,,,,,,,,,,,36.50505051,7.181818182,3.95959596,6.555555556,35.05659015,2.393175091,0,3.17519242,2.535858824,0.069687872
590,Exp 60,9,,,,,,,,,,,,,,36.50505051,7.181818182,3.95959596,6.555555556,36.9144433,0.971374224,0.020756969,3.524581891,2.469236597,0.082051112
591,Exp 60,10,,,,,,,,,,,,,,36.50505051,6.954545455,0,0,43.06152846,0.571884906,0.031052672,4.183906148,2.22899531,0.094221155
592,Exp 60,11,,,,,,,,,,,,,,36.50505051,6.954545455,0,0,41.32200501,0.969677841,0,3.456723019,0.329848528,0.149431156
593,Exp 60,12,,,,,,,,,,,,,,36.50505051,6.954545455,0,0,39.3727603,0.08496777,0,3.788190758,0,0.1896517
594,Exp 60,13,,,,,,,,,,,,,,36.50505051,6.954545455,0,0,41.05397965,1.002848529,0,3.924398196,0.289809348,0.248899168
595,Exp 60,14,,,,,,,,,,,,,,36.50505051,6.954545455,0,0,40.97262085,0,0.03231154,3.715470652,0.132626624,0.294227682
596,Exp 61,0,2,12,2.505050505,6.333333333,6.505050505,6.297979798,11,37.46464646,36.38383838,11,187.8787879,69.14141414,10,37.46464646,6.505050505,0,0,1.414276323,3.441721656,5.485588645,0.1,0.1,0
597,Exp 61,1,,,,,,,,,,,,,,37.46464646,6.505050505,0,0,2.425125916,3.396156875,4.189278046,0.25134255,0.838657706,0.007266189
598,Exp 61,2,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,3.3383831,2.326908748,2.798650852,0.728601405,2.144225372,0
599,Exp 61,3,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,5.044972355,4.205101988,7.267645148,0.836354237,2.755672427,0
600,Exp 61,4,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,6.503842491,5.042739115,11.03623907,1.208423772,3.301292837,0.003895167
601,Exp 61,5,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,8.181798084,5.939836931,14.53178051,1.765349232,4.204472513,0
602,Exp 61,6,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,9.420893073,6.869077356,17.72889005,2.496142359,4.205761651,0.009741746
603,Exp 61,7,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,10.94437709,8.288989779,20.38870172,3.07746368,5.03393959,0.039933498
604,Exp 61,8,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,11.79930784,10.22768706,23.30485476,4.054210442,4.754054401,0.040788119
605,Exp 61,9,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,11.21627899,11.7412285,27.03739364,4.723866292,5.026535079,0.096755184
606,Exp 61,10,,,,,,,,,,,,,,37.46464646,6.505050505,2.505050505,6.333333333,10.71118826,11.54758121,28.63317181,5.802462571,5.280222434,0.122550746
607,Exp 62,0,1,12,2.141414141,6.494949495,6.858585859,6.45959596,11,37.32323232,36.64646465,7,180.8080808,71.16161616,10,37.32323232,6.858585859,0,0,1.351829809,1.163151833,4.985572994,0.1,0.1,0
608,Exp 62,1,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,2.906950998,0.80296192,3.267898436,0.36102546,0.875874448,0
609,Exp 62,2,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,5.332572687,0.547316232,6.578300951,0.592407135,3.297267298,0
610,Exp 62,3,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,8.749406339,1.59079807,8.837872813,1.212541031,3.819306535,0
611,Exp 62,4,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,12.87802301,2.325624518,9.353206833,1.735403314,4.353463918,0.013509472
612,Exp 62,5,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,18.70393659,0.86581313,8.209486539,2.521069073,3.480314088,0.018135542
613,Exp 62,6,,,,,,,,,,,,,,37.32323232,6.858585859,2.141414141,6.494949495,22.87157607,0,7.353464366,3.082747715,2.425809118,0.020000492
614,Exp 62,7,,,,,,,,,,,,,,36.64646465,6.858585859,2.141414141,6.494949495,27.06939969,0.151585243,7.560141261,3.77184113,1.22713682,0.058038629
615,Exp 62,8,,,,,,,,,,,,,,36.64646465,6.858585859,2.141414141,6.494949495,29.84558274,0.571679387,6.853276494,4.264171291,0.686135066,0.05675414
616,Exp 62,9,,,,,,,,,,,,,,36.64646465,6.858585859,2.141414141,6.494949495,32.63978138,0.231718833,6.722087686,4.779725896,0.630413429,0.07341679
617,Exp 62,10,,,,,,,,,,,,,,36.64646465,6.858585859,2.141414141,6.494949495,36.25321236,0.179927067,6.037566065,5.132895011,0.940362157,0.120940962
618,Exp 63,0,2,11,2.909090909,6.858585859,6.555555556,6.196969697,11,36.43434343,36.12121212,7,233.3333333,68.63636364,9,36.43434343,6.555555556,0,0,0.429324996,3.255672346,5.886142721,0.1,0.1,0
619,Exp 63,1,,,,,,,,,,,,,,36.43434343,6.555555556,0,0,1.059291735,3.241971933,5.286665297,0.343035121,0.608208243,0.007937201
620,Exp 63,2,,,,,,,,,,,,,,36.43434343,6.555555556,2.909090909,6.858585859,2.086123292,3.175258495,3.714326504,0.328500317,1.145617709,0.014668409
621,Exp 63,3,,,,,,,,,,,,,,36.43434343,6.555555556,2.909090909,6.858585859,3.953006592,4.01653712,8.204859942,0.856149276,2.615123887,0.007493237
622,Exp 63,4,,,,,,,,,,,,,,36.43434343,6.555555556,2.909090909,6.858585859,6.352162185,6.046119645,11.48819734,1.368541548,3.892546024,0
623,Exp 63,5,,,,,,,,,,,,,,36.43434343,6.555555556,2.909090909,6.858585859,8.999989891,7.751914353,15.00445011,2.138457579,4.311345496,0
624,Exp 63,6,,,,,,,,,,,,,,36.43434343,6.555555556,2.909090909,6.858585859,11.75996812,8.274682953,16.91760972,2.842036717,4.989630334,0.003550024
625,Exp 63,7,,,,,,,,,,,,,,36.12121212,6.555555556,2.909090909,6.858585859,14.73623109,8.356610167,18.26007707,3.541807868,5.376833629,0.011411831
626,Exp 63,8,,,,,,,,,,,,,,36.12121212,6.555555556,2.909090909,6.858585859,17.31246095,9.463645288,18.30492101,4.582078619,5.087242234,0.039513718
627,Exp 63,9,,,,,,,,,,,,,,36.12121212,6.555555556,2.909090909,6.858585859,18.93707393,9.024202779,19.01364042,5.383599454,5.336405491,0.068705434
628,Exp 64,0,2,11,5.01010101,7.747474747,6.515151515,6.156565657,6,37.06060606,36.62626263,10,231.3131313,33.28282828,9,37.06060606,6.515151515,0,0,1.667447289,3.307775246,4.520414959,0.1,0.1,0
629,Exp 64,1,,,,,,,,,,,,,,37.06060606,6.515151515,0,0,2.905653072,2.368371251,2.954902792,0.205730614,1.461268699,0.012177849
630,Exp 64,2,,,,,,,,,,,,,,37.06060606,6.515151515,5.01010101,7.747474747,4.50680079,1.832876824,1.124734649,0.211066262,1.911270609,0.015648075
631,Exp 64,3,,,,,,,,,,,,,,37.06060606,6.515151515,5.01010101,7.747474747,6.342279725,4.966027198,5.948018084,0.744733363,3.622712778,0.004734613
632,Exp 64,4,,,,,,,,,,,,,,37.06060606,6.515151515,5.01010101,7.747474747,8.663437586,9.320540633,10.30542511,1.351538948,4.282024479,0
633,Exp 64,5,,,,,,,,,,,,,,37.06060606,6.515151515,5.01010101,7.747474747,11.01762701,13.78920145,14.13575784,1.745530926,5.051654932,0
634,Exp 64,6,,,,,,,,,,,,,,37.06060606,6.156565657,5.01010101,7.747474747,13.08663639,15.89408729,17.15072455,2.389566139,5.972282348,0.020654195
635,Exp 64,7,,,,,,,,,,,,,,37.06060606,6.156565657,5.01010101,7.747474747,12.52114389,18.15000514,23.50160587,3.539481796,5.395006471,0.043746116
636,Exp 64,8,,,,,,,,,,,,,,37.06060606,6.156565657,5.01010101,7.747474747,11.27755389,23.48183552,27.54147644,4.309320602,6.004683813,0.099088416
637,Exp 64,9,,,,,,,,,,,,,,37.06060606,6.156565657,5.01010101,7.747474747,9.132919155,27.41538527,33.12628698,5.15923426,5.94814296,0.165908903
638,Exp 65,0,1,12,2.343434343,7.323232323,7.242424242,6.5,9,36.23232323,35.63636364,11,157.5757576,34.29292929,8,36.23232323,7.242424242,0,0,1.07495945,3.167388753,4.692062408,0.1,0.1,0
639,Exp 65,1,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,2.926108119,1.950345812,2.705463313,0.258532865,1.527146137,0.009455123
640,Exp 65,2,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,5.86274528,3.246231611,6.152448778,0.733925367,3.385528005,0.014284155
641,Exp 65,3,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,10.0990136,4.051676622,8.29011678,1.138535077,4.486500258,0
642,Exp 65,4,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,15.58822777,3.560469436,8.35422885,2.062566423,4.706691329,0.007466636
643,Exp 65,5,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,22.30460138,1.702854888,6.206706848,3.054319911,3.463770495,0.008255548
644,Exp 65,6,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,29.81900477,0,3.188389867,3.600075369,2.124418157,0.004952122
645,Exp 65,7,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,32.14420844,0.387181832,3.072976396,4.243327694,0.692463587,0.024564656
646,Exp 65,8,,,,,,,,,,,,,,36.23232323,7.242424242,2.343434343,7.323232323,36.57902676,0,3.258579593,4.282588534,0.493367287,0.036978306
647,Exp 66,0,3,13,2.707070707,7.121212121,7.222222222,6.085858586,7,37.64646465,35.47474747,7,190.9090909,55.50505051,8,37.64646465,7.222222222,0,0,0.949720086,3.428753958,5.758915684,0.1,0.1,0
648,Exp 66,1,,,,,,,,,,,,,,37.64646465,7.222222222,0,0,1.96398728,2.334573873,4.519843699,0.241375258,0.826914131,0
649,Exp 66,2,,,,,,,,,,,,,,37.64646465,7.222222222,0,0,3.7385587,3.38828301,2.444958109,0.604303928,2.12770695,0.015264494
650,Exp 66,3,,,,,,,,,,,,,,37.64646465,7.222222222,2.707070707,7.121212121,5.60933197,0.612763549,0,0.551988273,2.797885146,0
651,Exp 66,4,,,,,,,,,,,,,,37.64646465,7.222222222,2.707070707,7.121212121,8.839008116,2.664395764,3.157715481,1.146257165,3.454131042,0
652,Exp 66,5,,,,,,,,,,,,,,37.64646465,7.222222222,2.707070707,7.121212121,12.29199223,2.665034504,5.016200931,1.519939472,4.308730707,0
653,Exp 66,6,,,,,,,,,,,,,,37.64646465,7.222222222,2.707070707,7.121212121,17.5589334,2.300314556,5.461882121,2.15219155,3.984804886,0
654,Exp 66,7,,,,,,,,,,,,,,35.47474747,6.085858586,2.707070707,7.121212121,23.07800008,1.806165871,4.011292652,2.838521414,3.92694804,0.023402595
655,Exp 66,8,,,,,,,,,,,,,,35.47474747,6.085858586,2.707070707,7.121212121,25.26768752,0.807845832,6.322465924,3.074415969,3.168758887,0.014174759
656,Exp 67,0,1,11,2.424242424,6.292929293,6.787878788,6.449494949,11,36.95959596,36.08080808,14,247.4747475,42.87878788,7,36.95959596,6.787878788,0,0,0.845448438,4.015207488,4.587935087,0.1,0.1,0
657,Exp 67,1,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,2.105022972,2.82431023,3.276267649,0.136250447,0.437987445,0
658,Exp 67,2,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,4.315558535,4.558250181,6.696137571,0.674617508,2.27802425,0
659,Exp 67,3,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,7.140911149,5.430639258,9.383794665,1.170054955,3.754987125,0
660,Exp 67,4,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,10.73162332,6.465575316,10.3432408,1.917992448,5.050062592,0.004735614
661,Exp 67,5,,,,,,,,,,,,,,36.95959596,6.787878788,2.424242424,6.292929293,15.34454515,6.573899904,10.22987739,2.487401523,4.851147292,0.01848226
